,eventID,groupID,RP_hit_in_group,Max_line_no
378716,20184272,6,3,4
378722,20184275,4,3,1
378763,20184294,1,3,1
378782,20184304,4,3,1
378804,20184313,5,3,1
378810,20184317,2,3,1
378829,20184325,4,3,1
378844,20184332,2,3,1
378848,20184334,1,3,1
378856,20184337,5,3,1
378875,20184348,1,3,1
378913,20184365,2,3,4
378920,20184368,2,3,2
378948,20184379,4,3,1
378966,20184387,2,3,1
378973,20184389,4,3,1
378984,20184395,2,3,1
379089,20184443,5,3,1
379090,20184444,2,3,1
379110,20184457,2,3,1
379193,20184496,1,3,5
379196,20184497,5,3,1
379208,20184501,5,3,1
379218,20184508,2,3,1
379223,20184510,5,3,1
379309,20184553,4,3,1
379311,20184554,2,3,4
379353,20184574,2,3,1
379384,20184588,2,3,1
379388,20184590,2,3,1
379404,20184598,2,3,1
379414,20184603,1,3,1
379456,20184626,2,3,1
379461,20184628,1,3,1
379468,20184631,4,3,1
379472,20184633,4,3,1
379476,20184635,5,3,1
379489,20184642,4,3,2
379497,20184645,5,3,4
379528,20184661,1,3,1
379573,20184682,2,3,1
379575,20184683,1,3,1
379599,20184695,5,3,2
379623,20184708,2,3,4
379654,20184723,1,3,1
379688,20184740,1,3,1
379716,20184753,2,3,1
379760,20184774,5,3,1
379766,20184777,2,3,4
379801,20184793,3,3,1
379843,20184813,2,3,1
379861,20184822,2,3,1
379867,20184825,5,3,1
379879,20184831,2,3,1
379880,20184831,4,3,2
379906,20184844,5,3,2
379919,20184850,2,3,1
379927,20184854,1,3,1
379937,20184859,2,3,1
379951,20184866,4,3,3
379952,20184866,5,3,3
379993,20184886,4,3,1
380013,20184895,4,3,3
380016,20184897,1,3,1
380033,20184905,2,3,1
380041,20184910,2,3,1
380106,20184941,3,3,2
380125,20184950,2,3,1
380146,20184960,5,3,1
380162,20184968,4,3,1
380169,20184971,3,3,3
380170,20184971,4,3,5
380185,20184979,1,3,1
380207,20184990,1,3,1
380225,20184999,1,3,4
380245,20185008,1,3,1
380258,20185014,1,3,1
380283,20185027,1,3,1
380285,20185028,1,3,1
380287,20185029,1,3,1
380303,20185036,3,3,1
380322,20185046,5,3,1
380340,20185054,2,3,1
380345,20185056,5,3,1
380422,20185096,2,3,1
380444,20185106,1,3,1
380526,20185146,1,3,1
380542,20185154,2,3,1
380543,20185154,4,3,1
380546,20185156,2,3,1
380572,20185170,2,3,1
380611,20185190,2,3,1
380617,20185193,2,3,1
380652,20185210,2,3,2
380658,20185212,4,3,1
380668,20185218,2,3,1
380679,20185223,5,3,1
380684,20185226,2,3,1
380686,20185227,2,3,1
380694,20185230,3,3,3
380703,20185234,5,3,1
380709,20185238,2,3,3
380713,20185239,5,3,1
380726,20185245,5,3,1
380763,20185263,2,3,2
380764,20185263,4,3,1
380781,20185272,5,3,1
380789,20185275,5,3,4
380791,20185276,1,3,1
380807,20185284,2,3,1
380844,20185301,5,3,2
380864,20185311,5,3,3
380875,20185317,2,3,1
380897,20185328,1,3,5
380942,20185349,2,3,2
380975,20185365,5,3,1
380992,20185373,5,3,1
381000,20185376,5,3,1
381003,20185378,2,3,1
381094,20185420,5,3,1
381107,20185425,5,3,1
381117,20185431,1,3,1
381146,20185445,2,3,1
381162,20185452,4,3,1
381184,20185463,5,3,1
381210,20185475,2,3,1
381222,20185480,4,3,1
381241,20185488,4,3,1
381244,20185490,2,3,1
381248,20185493,1,3,1
381257,20185497,1,3,2
381268,20185503,4,3,1
381294,20185515,4,3,1
381306,20185521,4,3,1
381320,20185528,1,3,1
381333,20185534,1,3,1
381358,20185545,2,3,1
381379,20185555,1,3,1
381395,20185564,2,3,1
381409,20185571,1,3,1
381454,20185594,1,3,1
381479,20185604,2,3,2
381482,20185605,1,3,1
381517,20185621,4,3,1
381523,20185624,1,3,4
381555,20185638,5,3,2
381562,20185642,2,3,1
381596,20185657,5,3,5
381598,20185658,1,3,3
381613,20185663,4,3,1
381614,20185663,5,3,5
381621,20185666,4,3,1
381645,20185679,2,3,3
381660,20185686,1,3,1
381663,20185687,5,3,2
381711,20185712,5,3,2
381712,20185712,6,3,2
381750,20185732,5,3,1
381779,20185747,2,3,1
381839,20185778,5,3,1
381848,20185783,2,3,2
381870,20185796,5,3,1
381882,20185801,1,3,1
381887,20185803,4,3,1
381889,20185804,2,3,4
381896,20185807,2,3,1
381911,20185813,2,3,1
381920,20185817,4,3,2
381929,20185822,1,3,3
381976,20185845,4,3,1
382007,20185860,5,3,1
382023,20185868,2,3,1
382032,20185872,4,3,3
382062,20185889,2,3,1
382063,20185889,4,3,1
382073,20185895,2,3,1
382097,20185908,5,3,2
382103,20185911,3,3,1
382139,20185927,4,3,1
382144,20185930,1,3,1
382151,20185933,2,3,1
382187,20185951,2,3,1
382236,20185976,4,3,1
382258,20185987,5,3,1
382259,20185988,2,3,1
382303,20186009,4,3,1
382336,20186027,1,3,1
382396,20186057,2,3,3
382400,20186058,4,3,1
382407,20186062,1,3,4
382421,20186069,1,3,1
382443,20186081,1,3,1
382499,20186108,1,3,1
382500,20186108,5,3,1
382505,20186111,1,3,1
382539,20186129,1,3,7
382543,20186130,1,3,1
382563,20186139,5,3,1
382578,20186146,5,3,3
382591,20186153,2,3,1
382611,20186162,2,3,2
382634,20186173,2,3,1
382639,20186175,5,3,1
382665,20186187,5,3,1
382684,20186197,2,3,1
382723,20186215,2,3,7
382728,20186216,4,3,3
382737,20186219,4,3,1
382753,20186227,2,3,1
382755,20186228,1,3,1
382781,20186240,1,3,1
382782,20186240,5,3,1
382800,20186249,5,3,1
382851,20186274,1,3,1
382964,20186331,4,3,1
382978,20186337,4,3,1
383009,20186354,5,3,2
383030,20186365,1,3,1
383085,20186391,4,3,1
383114,20186405,5,3,1
383175,20186434,1,3,3
383179,20186435,5,3,1
383211,20186451,2,3,1
383234,20186462,5,3,1
383258,20186475,5,3,1
383285,20186489,1,3,2
383309,20186501,5,3,1
383329,20186511,5,3,1
383369,20186530,1,3,1
383387,20186536,5,3,1
383423,20186554,4,3,1
383425,20186555,2,3,1
383471,20186577,4,3,1
383547,20186615,5,3,1
383611,20186646,2,3,1
383624,20186652,5,3,1
383636,20186659,2,3,1
383662,20186672,1,3,1
383687,20186685,5,3,1
383704,20186694,2,3,1
383737,20186710,3,3,3
383775,20186728,6,3,1
383837,20186759,4,3,1
383846,20186764,1,3,1
383861,20186772,2,3,1
383900,20186792,4,3,1
383908,20186796,5,3,1
383913,20186799,2,3,1
383928,20186806,4,3,1
383958,20186823,2,3,1
383967,20186827,5,3,1
383971,20186829,5,3,2
383976,20186831,2,3,1
383980,20186833,1,3,2
383981,20186833,2,3,2
383982,20186833,3,3,4
383998,20186841,2,3,1
384039,20186861,2,3,1
384040,20186861,4,3,1
384056,20186869,5,3,2
384058,20186870,4,3,1
384078,20186880,2,3,1
384115,20186897,2,3,1
384117,20186898,2,3,1
384153,20186914,5,3,1
384158,20186917,1,3,4
384187,20186931,1,3,1
384228,20186953,1,3,1
384245,20186961,5,3,1
384252,20186965,2,3,1
384264,20186971,2,3,1
384275,20186977,2,3,1
384357,20187017,5,3,1
384364,20187021,1,3,1
384376,20187027,1,3,1
384392,20187034,2,3,1
384414,20187045,2,3,1
384424,20187050,2,3,1
384447,20187061,5,3,1
384497,20187088,2,3,1
384514,20187096,1,3,1
384525,20187100,2,3,1
384560,20187117,5,3,2
384584,20187129,2,3,2
384591,20187133,4,3,1
384662,20187168,1,3,2
384676,20187175,1,3,1
384677,20187175,5,3,2
384687,20187180,4,3,2
384719,20187196,4,3,1
384757,20187214,6,3,3
384812,20187243,2,3,2
384831,20187254,2,3,1
384837,20187257,1,3,1
384854,20187265,2,3,2
384918,20187298,2,3,1
385006,20187341,2,3,1
385012,20187344,2,3,1
385028,20187353,1,3,1
385034,20187354,4,3,4
385041,20187357,1,3,1
385048,20187360,4,3,1
385120,20187397,1,3,1
385156,20187416,1,3,1
385214,20187445,2,3,1
385222,20187450,1,3,3
385234,20187456,2,3,1
385235,20187456,4,3,1
385264,20187471,2,3,1
385326,20187499,4,3,1
385358,20187514,5,3,2
385374,20187522,2,3,1
385414,20187544,1,3,1
385419,20187546,5,3,2
385484,20187578,1,3,1
385485,20187578,5,3,1
385509,20187590,4,3,1
385526,20187599,1,3,1
385534,20187603,2,3,4
385536,20187604,2,3,1
385547,20187609,2,3,1
385562,20187617,5,3,1
385671,20187670,1,3,2
385681,20187674,4,3,1
385684,20187676,2,3,1
385685,20187676,4,3,1
385692,20187680,2,3,1
385697,20187681,5,3,3
385708,20187687,1,3,1
385718,20187692,1,3,1
385719,20187692,5,3,1
385725,20187696,5,3,2
385817,20187744,5,3,1
385832,20187752,2,3,1
385853,20187761,5,3,1
385874,20187771,4,3,1
385888,20187779,1,3,1
385912,20187791,1,3,1
385920,20187794,2,3,1
385926,20187797,2,3,4
385950,20187809,2,3,1
385952,20187810,1,3,2
385983,20187825,5,3,1
386013,20187839,5,3,1
386020,20187842,3,3,2
386036,20187850,4,3,1
386045,20187856,1,3,1
386046,20187856,5,3,1
386050,20187858,4,3,1
386053,20187860,1,3,1
386082,20187874,5,3,1
386102,20187883,2,3,1
386106,20187885,2,3,1
386122,20187893,1,3,1
386144,20187904,1,3,4
386146,20187904,3,3,4
386157,20187910,1,3,1
386158,20187910,5,3,1
386170,20187916,4,3,1
386179,20187921,2,3,1
386180,20187921,4,3,2
386187,20187925,1,3,3
386199,20187929,1,3,1
386208,20187933,1,3,1
386222,20187940,1,3,3
386232,20187944,5,3,1
386233,20187945,1,3,3
386238,20187946,4,3,1
386275,20187964,5,3,1
386280,20187967,2,3,3
386285,20187970,4,3,1
386300,20187978,2,3,2
386307,20187981,1,3,2
386332,20187991,1,3,5
386355,20188001,2,3,1
386367,20188007,2,3,1
386388,20188017,2,3,1
386397,20188021,4,3,3
386413,20188029,1,3,1
386439,20188040,1,3,1
386509,20188073,2,3,1
386511,20188074,2,3,1
386527,20188083,1,3,2
386534,20188086,5,3,1
386539,20188089,2,3,1
386558,20188097,2,3,6
386573,20188104,2,3,1
386596,20188115,1,3,1
386607,20188120,4,3,2
386609,20188121,4,3,5
386656,20188143,5,3,1
386669,20188151,5,3,1
386672,20188153,1,3,1
386683,20188159,5,3,1
386687,20188161,2,3,1
386699,20188167,1,3,3
386700,20188167,5,3,1
386742,20188187,1,3,1
386760,20188195,2,3,1
386789,20188208,6,3,4
386793,20188210,5,3,1
386823,20188224,5,3,3
386858,20188242,2,3,2
386874,20188250,2,3,1
386898,20188263,2,3,4
386999,20188312,2,3,1
387060,20188341,1,3,1
387120,20188370,1,3,4
387132,20188375,2,3,4
387133,20188375,3,3,6
387164,20188389,5,3,3
387171,20188392,5,3,2
387192,20188402,4,3,1
387223,20188416,2,3,1
387256,20188430,5,3,1
387303,20188454,2,3,3
387324,20188464,4,3,1
387358,20188481,1,3,2
387395,20188499,4,3,3
387409,20188506,4,3,1
387444,20188524,2,3,1
387447,20188525,4,3,3
387463,20188533,1,3,1
387479,20188542,2,3,4
387487,20188546,4,3,1
387513,20188560,5,3,1
387712,20188655,2,3,1
387718,20188658,2,3,1
387719,20188658,4,3,1
387760,20188679,4,3,4
387762,20188679,6,3,3
387766,20188681,5,3,1
387782,20188687,4,3,1
387842,20188718,5,3,1
387883,20188739,4,3,2
387900,20188747,4,3,2
387906,20188749,4,3,2
387914,20188752,5,3,2
387921,20188756,1,3,1
387934,20188763,2,3,1
387940,20188765,1,3,1
387965,20188776,4,3,3
387978,20188782,5,3,1
387995,20188790,5,3,1
388082,20188831,4,3,1
388087,20188834,2,3,1
388151,20188866,2,3,1
388152,20188866,4,3,1
388161,20188870,5,3,1
388173,20188876,4,3,1
388185,20188882,4,3,2
388192,20188885,5,3,1
388228,20188902,5,3,1
388263,20188919,2,3,1
388284,20188930,5,3,1
388317,20188947,5,3,1
388359,20188966,5,3,1
388365,20188969,5,3,2
388369,20188971,4,3,1
388378,20188976,1,3,1
388383,20188978,4,3,2
388396,20188985,5,3,1
388401,20188987,4,3,3
388410,20188990,4,3,4
388418,20188993,5,3,1
388420,20188994,5,3,1
388421,20188995,2,3,1
388422,20188995,4,3,1
388452,20189010,5,3,1
388471,20189020,1,3,1
388527,20189048,1,3,4
388528,20189048,5,3,1
388537,20189052,4,3,1
388542,20189055,1,3,1
388550,20189060,1,3,1
388588,20189079,2,3,5
388604,20189085,4,3,1
388614,20189090,2,3,2
388615,20189090,3,3,4
388623,20189093,1,3,1
388627,20189095,1,3,1
388641,20189103,2,3,1
388646,20189105,5,3,1
388719,20189140,5,3,1
388721,20189141,3,3,1
388726,20189143,2,3,1
388776,20189167,1,3,1
388779,20189168,5,3,1
388814,20189185,2,3,1
388857,20189207,5,3,1
388860,20189209,2,3,1
388894,20189226,1,3,1
388938,20189247,4,3,1
388951,20189256,2,3,1
388993,20189275,2,3,1
389006,20189281,4,3,1
389018,20189287,2,3,1
389058,20189306,2,3,1
389073,20189313,1,3,1
389083,20189317,3,3,3
389096,20189323,4,3,2
389107,20189327,5,3,1
389115,20189331,4,3,1
389120,20189334,2,3,1
389124,20189336,1,3,1
389132,20189339,1,3,1
389189,20189370,2,3,1
389228,20189387,4,3,1
389233,20189390,1,3,1
389244,20189395,5,3,1
389261,20189403,4,3,1
389292,20189418,1,3,1
389296,20189420,1,3,1
389302,20189423,2,3,2
389306,20189425,2,3,3
389357,20189451,4,3,1
389367,20189457,1,3,1
389400,20189471,4,3,1
389413,20189476,1,3,1
389428,20189484,1,3,1
389459,20189499,2,3,1
389478,20189508,5,3,1
389500,20189517,4,3,1
389507,20189521,2,3,1
389520,20189527,5,3,1
389525,20189530,1,3,1
389533,20189533,1,3,1
389539,20189536,2,3,1
389542,20189537,5,3,1
389545,20189539,1,3,1
389553,20189543,4,3,1
389559,20189546,5,3,1
389564,20189549,1,3,2
389577,20189555,5,3,1
389586,20189560,1,3,1
389639,20189586,5,3,1
389697,20189613,6,3,4
389715,20189622,2,3,1
389716,20189623,1,3,1
389723,20189626,5,3,3
389752,20189641,2,3,1
389804,20189668,2,3,1
389837,20189683,2,3,1
389890,20189709,5,3,1
389908,20189719,4,3,1
389960,20189743,1,3,1
389999,20189762,2,3,1
390026,20189776,5,3,1
390053,20189789,5,3,1
390057,20189791,4,3,1
390078,20189802,1,3,2
390107,20189814,5,3,1
390137,20189829,1,3,1
390140,20189829,6,3,2
390170,20189844,2,3,1
390172,20189845,1,3,1
390191,20189854,2,3,3
390231,20189875,2,3,1
390245,20189882,1,3,2
390262,20189890,1,3,10
390282,20189899,5,3,1
390287,20189902,1,3,1
390294,20189905,5,3,1
390296,20189906,5,3,1
390308,20189912,4,3,3
390351,20189931,2,3,1
390370,20189940,1,3,1
390381,20189945,5,3,1
390438,20189972,5,3,1
390528,20190013,4,3,2
390533,20190016,4,3,4
390550,20190023,1,3,1
390582,20190039,1,3,1
390619,20190056,1,3,1
390647,20190070,1,3,1
390691,20190091,2,3,1
390696,20190093,2,3,1
390740,20190115,2,3,1
390742,20190116,1,3,4
390786,20190139,2,3,4
390818,20190153,4,3,1
390863,20190177,5,3,1
390876,20190184,2,3,1
390913,20190202,2,3,1
390930,20190211,5,3,1
391008,20190247,2,3,1
391011,20190248,4,3,1
391027,20190256,4,3,1
391048,20190267,2,3,5
391058,20190271,4,3,1
391092,20190287,5,3,1
391096,20190289,5,3,1
391101,20190291,6,3,1
391178,20190330,4,3,4
391179,20190330,5,3,4
391194,20190337,5,3,1
391204,20190342,4,3,2
391214,20190346,5,3,1
391242,20190361,2,3,1
391281,20190378,6,3,4
391282,20190379,1,3,1
391289,20190383,4,3,1
391293,20190385,2,3,2
391302,20190389,4,3,1
391317,20190396,5,3,1
391359,20190418,2,3,1
391367,20190422,1,3,1
391370,20190423,5,3,1
391388,20190432,5,3,1
391427,20190454,1,3,1
391476,20190476,2,3,1
391485,20190480,2,3,3
391507,20190489,5,3,1
391526,20190499,4,3,1
391549,20190511,2,3,1
391582,20190526,5,3,1
391620,20190549,2,3,1
391622,20190550,2,3,1
391638,20190558,1,3,1
391663,20190570,2,3,5
391673,20190574,5,3,1
391686,20190581,2,3,1
391691,20190583,1,3,1
391692,20190583,5,3,1
391693,20190584,2,3,1
391714,20190593,4,3,1
391739,20190606,2,3,1
391759,20190615,4,3,1
391777,20190624,4,3,1
391781,20190626,5,3,1
391804,20190638,2,3,1
391838,20190654,1,3,2
391839,20190654,5,3,6
391868,20190668,5,3,2
391875,20190671,4,3,1
391910,20190688,2,3,3
391934,20190699,4,3,1
391941,20190702,4,3,1
391942,20190703,1,3,1
391950,20190707,1,3,1
391974,20190719,1,3,5
391980,20190721,4,3,1
391988,20190726,4,3,1
391991,20190728,4,3,2
392042,20190754,2,3,1
392055,20190760,2,3,1
392063,20190764,1,3,3
392067,20190766,2,3,1
392090,20190775,2,3,4
392097,20190778,2,3,1
392101,20190780,1,3,1
392102,20190780,5,3,1
392135,20190793,5,3,1
392142,20190797,2,3,1
392157,20190804,2,3,2
392159,20190805,2,3,1
392179,20190816,1,3,1
392184,20190818,4,3,1
392193,20190823,2,3,1
392202,20190827,5,3,1
392220,20190838,2,3,1
392227,20190841,2,3,1
392265,20190860,1,3,3
392280,20190866,5,3,1
392283,20190868,1,3,1
392294,20190873,5,3,1
392301,20190878,1,3,2
392306,20190880,2,3,1
392367,20190907,5,3,1
392446,20190948,4,3,4
392480,20190964,5,3,2
392572,20191007,2,3,1
392575,20191008,4,3,3
392583,20191012,2,3,1
392613,20191026,2,3,5
392649,20191043,1,3,2
392661,20191048,5,3,1
392710,20191071,1,3,1
392714,20191072,5,3,1
392715,20191072,6,3,2
392727,20191078,2,3,1
392765,20191096,1,3,1
392836,20191132,5,3,1
392848,20191138,2,3,1
392853,20191140,5,3,1
392873,20191153,2,3,1
392932,20191181,1,3,1
392938,20191184,2,3,1
392953,20191190,1,3,6
392956,20191191,4,3,1
392970,20191199,2,3,1
392983,20191205,2,3,1
392985,20191206,1,3,1
393020,20191221,4,3,1
393031,20191228,1,3,13
393055,20191240,5,3,1
393065,20191246,5,3,1
393083,20191254,5,3,1
393097,20191261,5,3,1
393117,20191271,1,3,6
393143,20191282,4,3,2
393151,20191287,2,3,1
393174,20191296,6,3,4
393206,20191312,2,3,1
393240,20191329,2,3,1
393270,20191344,1,3,1
393272,20191345,1,3,1
393295,20191356,5,3,2
393316,20191365,2,3,5
393415,20191412,5,3,1
393440,20191425,2,3,1
393463,20191434,4,3,1
393485,20191444,5,3,1
393506,20191455,2,3,1
393560,20191483,2,3,1
393576,20191492,1,3,1
393596,20191501,5,3,1
393607,20191507,2,3,2
393660,20191532,1,3,1
393688,20191544,5,3,2
393734,20191568,1,3,1
393739,20191570,2,3,1
393767,20191585,4,3,2
393769,20191586,1,3,5
393786,20191594,2,3,1
393830,20191616,2,3,1
393846,20191623,1,3,1
393870,20191634,4,3,1
393919,20191657,5,3,1
393937,20191668,1,3,1
393941,20191670,2,3,1
393958,20191679,5,3,1
393992,20191696,1,3,4
394022,20191710,1,3,1
394060,20191727,1,3,1
394101,20191748,2,3,1
394150,20191776,1,3,3
394162,20191782,2,3,1
394179,20191793,5,3,1
394185,20191796,5,3,1
394215,20191809,5,3,1
394250,20191828,2,3,1
394272,20191842,2,3,2
394282,20191846,4,3,1
394310,20191860,2,3,1
394334,20191872,3,3,3
394335,20191872,4,3,2
394336,20191873,2,3,1
394338,20191874,1,3,1
394347,20191879,2,3,1
394353,20191882,2,3,1
394356,20191883,4,3,1
394363,20191887,1,3,1
394370,20191890,1,3,1
394386,20191898,1,3,1
394387,20191898,5,3,1
394403,20191906,1,3,1
394479,20191945,2,3,1
394497,20191954,2,3,1
394503,20191956,3,3,2
394510,20191959,5,3,1
394537,20191973,2,3,1
394545,20191976,5,3,1
394563,20191985,5,3,4
394568,20191988,2,3,1
394580,20191993,4,3,1
394590,20191998,5,3,1
394628,20192017,1,3,1
394634,20192020,2,3,1
394656,20192029,4,3,2
394673,20192037,1,3,1
394693,20192046,2,3,1
394705,20192052,1,3,1
394719,20192059,2,3,1
394753,20192075,4,3,3
394763,20192080,5,3,1
394766,20192082,2,3,1
394776,20192087,2,3,1
394830,20192112,2,3,2
394845,20192119,2,3,4
394854,20192123,1,3,1
394863,20192127,2,3,5
394865,20192127,5,3,1
394894,20192141,2,3,1
394933,20192159,4,3,1
394937,20192162,5,3,6
394947,20192167,4,3,2
394962,20192172,4,3,1
394984,20192184,1,3,1
394986,20192185,2,3,1
394988,20192185,4,3,1
394997,20192190,2,3,2
395110,20192246,1,3,1
395116,20192249,2,3,1
395138,20192258,5,3,1
395143,20192261,1,3,1
395146,20192262,4,3,2
395183,20192282,2,3,1
395200,20192291,2,3,2
395245,20192314,2,3,1
395307,20192343,2,3,1
395317,20192349,1,3,1
395364,20192373,1,3,1
395413,20192396,5,3,2
395427,20192404,1,3,3
395430,20192405,2,3,1
395455,20192417,5,3,11
395463,20192421,2,3,1
395476,20192427,5,3,1
395488,20192433,2,3,1
395498,20192438,1,3,3
395521,20192448,5,3,1
395538,20192457,4,3,1
395539,20192458,1,3,2
395547,20192462,2,3,1
395554,20192465,5,3,1
395566,20192470,4,3,1
395569,20192472,1,3,3
395575,20192474,2,3,5
395576,20192474,3,3,4
395583,20192478,1,3,1
395589,20192480,1,3,1
395614,20192492,2,3,1
395636,20192503,2,3,1
395646,20192509,2,3,1
395657,20192514,5,3,1
395661,20192515,6,3,3
395670,20192519,5,3,1
395679,20192524,2,3,1
395687,20192528,1,3,1
395705,20192537,2,3,1
395723,20192545,5,3,1
395728,20192548,1,3,1
395758,20192563,1,3,1
395772,20192569,4,3,1
395822,20192596,1,3,1
395837,20192603,4,3,1
395841,20192605,5,3,1
395854,20192611,5,3,2
395884,20192626,2,3,1
395907,20192636,5,3,1
395908,20192637,1,3,1
395941,20192653,5,3,1
395966,20192664,4,3,1
395985,20192675,2,3,1
395992,20192680,4,3,1
395993,20192681,1,3,2
396011,20192689,4,3,1
396035,20192701,2,3,1
396045,20192706,5,3,1
396076,20192720,5,3,3
396086,20192725,4,3,1
396087,20192726,1,3,1
396142,20192751,4,3,1
396172,20192763,5,3,1
396199,20192778,2,3,1
396340,20192848,2,3,1
396361,20192857,5,3,1
396421,20192885,2,3,1
396429,20192890,1,3,4
396453,20192902,5,3,1
396465,20192908,5,3,1
396468,20192910,2,3,2
396510,20192931,1,3,1
396531,20192943,2,3,1
396552,20192954,2,3,1
396635,20192997,2,3,2
396643,20193000,4,3,1
396644,20193001,4,3,1
396649,20193004,1,3,6
396692,20193026,2,3,7
396741,20193049,5,3,1
396784,20193070,2,3,1
396821,20193088,1,3,4
396836,20193094,2,3,1
396854,20193103,2,3,1
396865,20193108,2,3,1
396882,20193115,2,3,1
396889,20193118,5,3,2
396914,20193129,1,3,1
396929,20193137,2,3,5
396965,20193157,1,3,1
396995,20193171,5,3,1
397008,20193178,2,3,1
397034,20193189,5,3,1
397088,20193219,1,3,3
397093,20193221,1,3,1
397098,20193223,4,3,2
397150,20193250,2,3,1
397158,20193254,1,3,5
397185,20193266,5,3,2
397206,20193276,1,3,1
397212,20193278,5,3,1
397231,20193288,4,3,1
397306,20193323,1,3,3
397328,20193333,2,3,1
397348,20193343,5,3,1
397349,20193344,2,3,1
397360,20193349,1,3,1
397377,20193357,4,3,1
397381,20193359,4,3,1
397383,20193361,4,3,2
397384,20193361,5,3,2
397385,20193361,6,3,5
397407,20193373,4,3,1
397417,20193378,2,3,1
397462,20193401,2,3,1
397495,20193418,2,3,1
397543,20193444,5,3,2
397548,20193447,2,3,1
397588,20193465,4,3,1
397648,20193498,1,3,1
397713,20193530,1,3,1
397723,20193533,5,3,4
397766,20193554,2,3,1
397770,20193556,2,3,2
397796,20193568,1,3,1
397806,20193572,2,3,3
397849,20193593,5,3,3
397878,20193607,4,3,1
397898,20193616,5,3,2
397940,20193635,4,3,1
397961,20193646,2,3,1
397963,20193647,1,3,2
397992,20193662,1,3,1
398013,20193673,1,3,1
398072,20193701,2,3,1
398074,20193702,1,3,1
398106,20193719,2,3,1
398150,20193740,5,3,2
398237,20193782,1,3,1
398254,20193791,1,3,6
398280,20193802,5,3,3
398283,20193805,1,3,1
398311,20193818,3,3,3
398382,20193851,2,3,1
398391,20193855,4,3,1
398403,20193863,1,3,1
398410,20193866,4,3,1
398418,20193870,4,3,1
398431,20193876,4,3,4
398436,20193878,2,3,1
398468,20193893,2,3,1
398471,20193894,4,3,6
398481,20193899,4,3,1
398504,20193912,2,3,1
398510,20193915,5,3,1
398524,20193921,5,3,2
398535,20193927,2,3,1
398553,20193935,1,3,1
398555,20193936,1,3,2
398577,20193945,5,3,1
398582,20193947,5,3,1
398607,20193959,2,3,1
398634,20193972,4,3,1
398647,20193980,2,3,1
398652,20193982,5,3,1
398665,20193990,5,3,2
398674,20193994,5,3,1
398697,20194006,4,3,1
398699,20194007,2,3,1
398731,20194021,6,3,4
398738,20194025,1,3,1
398748,20194029,5,3,1
398763,20194038,1,3,1
398795,20194053,2,3,1
398830,20194070,4,3,1
398838,20194074,5,3,1
398848,20194078,4,3,1
398957,20194131,5,3,1
398964,20194135,2,3,1
398992,20194147,1,3,1
